PID,TrackName,CarName,EventDate,Lap,LapTime,Corr Speed kmh_Min,Corr Speed kmh_Max,Corr Speed kmh_Avg,Corr Speed kmh_Start,Corr Speed kmh_End,Corr Speed kmh_Std Dev,BRAKE _Min,BRAKE _Max,BRAKE _Avg,BRAKE _Start,BRAKE _End,BRAKE _Std Dev,Oversteer _Min,Oversteer _Max,Oversteer _Avg,Oversteer _Start,Oversteer _End,Oversteer _Std Dev,ROTY s_Min,ROTY s_Max,ROTY s_Avg,ROTY s_Start,ROTY s_End,ROTY s_Std Dev,THROTTLE _Min,THROTTLE _Max,THROTTLE _Avg,THROTTLE _Start,THROTTLE _End,THROTTLE _Std Dev,abs glat_Max,abs glat_Avg,abs glat_Start,abs glat_End,abs glat_Std Dev,abs glong_Min,abs glong_Max,abs glong_Avg,abs glong_Start,abs glong_End,abs glong_Std Dev,abs Steerangle_Min,abs Steerangle_Max,abs Steerangle_Avg,abs Steerangle_Start,abs Steerangle_End,abs Steerangle_Std Dev,lane deviation_Min,lane deviation_Max,lane deviation_Avg,lane deviation_Start,lane deviation_End,lane deviation_Std Dev,steering reversal rate per lap_Min,steering reversal rate per lap_Max,steering reversal rate per lap_Avg,steering reversal rate per lap_Start,steering reversal rate per lap_End,steering reversal rate per lap_Std Dev,steering reversal rate per sector_Min,steering reversal rate per sector_Max,steering reversal rate per sector_Avg,steering reversal rate per sector_Start,steering reversal rate per sector_End,steering reversal rate per sector_Std Dev,understeer_Min,understeer_Max,understeer_Avg,understeer_Start,understeer_End,understeer_Change,understeer_Std Dev,z,outlier,validlap,cluster_label
P075,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 2,98.287,3.08,0.63,0.41,0.28,0.5,0.0,1.53,0.46,0.25,0.24,0.26,-0.0,219.24,26.39,5.94,8.51,31.23,0.0,87.0,10.0,0.0,0.0,17.0,38.0,206.9,129.9,193.2,189.1,38.2,0.0,1.0,0.18,0.0,0.0,0.38,-7.77,7.03,-0.99,-0.47,-0.57,1.4,-50.36,57.12,3.63,2.98,3.25,17.66,0.0,17.78,8.98,4.64,0.71,5.54,0.0,3.02,0.34,0.0,0.0,0.53,0.0,100.0,58.0,100.0,100.0,45.0,0.0,7.77,1.06,0.47,0.57,0.1,1.28,-0.2395131137268254,0,1,Fast
P075,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 3,94.994,2.99,0.66,0.28,0.4,0.54,0.0,1.48,0.46,0.24,0.24,0.25,-0.0,159.17,25.87,8.51,10.23,31.96,0.0,61.0,10.0,0.0,0.0,16.0,58.8,204.6,134.5,189.1,191.2,36.3,0.0,1.0,0.18,0.0,0.0,0.39,-8.46,1.5,-1.17,-0.57,-0.69,1.55,-55.47,58.44,3.76,3.25,4.43,16.96,0.0,17.28,8.56,0.71,6.91,5.11,0.0,4.1,0.36,0.0,0.0,0.69,0.0,100.0,58.0,100.0,100.0,45.0,0.0,8.46,1.2,0.57,0.69,0.13,1.53,-0.4591631467592217,0,1,Fast
P075,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 4,95.042,3.61,0.69,0.4,0.4,0.54,0.0,1.71,0.48,0.24,0.25,0.26,-0.0,164.09,28.3,10.23,13.26,34.37,0.0,81.0,11.0,0.0,0.0,19.0,51.2,213.6,135.2,191.2,186.2,39.0,0.0,1.0,0.2,0.0,0.0,0.4,-10.1,16.2,-1.17,-0.69,-0.91,2.09,-57.1,60.06,3.79,4.43,6.59,17.69,0.0,18.92,9.42,6.91,16.65,5.65,0.0,3.45,0.39,0.0,0.27,0.61,0.0,100.0,63.0,100.0,100.0,45.0,0.0,10.1,1.28,0.69,0.91,0.22,1.73,-0.4559614457007476,0,0,Fast
P075,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 5,94.722,2.82,0.66,0.4,0.38,0.54,0.0,1.41,0.46,0.25,0.24,0.28,-0.0,146.01,26.01,13.26,10.07,31.1,0.0,88.0,10.0,0.0,0.0,19.0,56.5,203.8,135.0,186.2,193.1,38.6,0.0,1.0,0.2,0.0,0.0,0.4,-7.37,3.39,-1.15,-0.91,-0.76,1.44,-49.11,52.58,3.78,6.59,4.94,16.93,0.0,18.52,8.11,16.65,10.37,5.71,0.0,3.12,0.34,0.27,0.0,0.58,0.0,100.0,59.0,100.0,100.0,44.0,0.0,7.37,1.17,0.91,0.76,-0.15,1.41,-0.4773061194239083,0,0,Fast
P075,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 6,93.642,2.76,0.71,0.38,0.44,0.56,0.0,1.6,0.47,0.24,0.26,0.29,-0.0,210.06,27.16,10.07,11.15,33.52,0.0,85.0,11.0,0.0,0.0,19.0,42.3,218.6,136.9,193.1,185.7,39.3,0.0,1.0,0.19,0.0,0.0,0.4,-11.38,14.84,-1.14,-0.76,-0.72,1.85,-54.42,55.88,3.83,4.94,6.46,17.64,0.0,18.15,8.28,10.37,0.73,5.48,0.0,3.57,0.34,0.0,0.0,0.61,0.0,100.0,63.0,100.0,100.0,45.0,0.0,11.38,1.23,0.76,0.72,-0.04,1.6,-0.5493443932395741,0,0,Fast
P074,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 1,104.727,3.16,0.63,0.3,0.47,0.58,0.0,62.15,0.49,0.26,0.25,1.41,-0.0,170.33,41.09,11.09,11.16,45.9,0.0,100.0,14.0,0.0,0.0,31.0,0.0,214.1,125.5,192.3,193.5,54.0,0.0,1.0,0.24,0.0,0.0,0.43,-12.3,4.11,-1.73,-0.82,-0.75,2.92,-108.73,55.36,3.41,4.43,5.27,18.35,0.0,25.43,14.09,17.25,1.02,7.42,0.0,4.32,0.45,0.0,0.0,0.74,0.0,100.0,64.0,100.0,100.0,44.0,0.0,12.3,1.77,0.82,0.75,-0.07,2.88,0.1900484449517743,0,0,Slow
P074,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 2,122.162,4.49,0.57,0.47,0.34,0.58,0.0,28.83,0.43,0.25,0.27,0.83,-0.0,175.54,46.53,11.16,10.87,49.6,0.0,100.0,12.0,0.0,0.0,26.0,0.0,218.7,106.7,193.5,191.6,56.0,0.0,1.0,0.25,0.0,0.0,0.43,-10.42,22.53,-0.84,-0.75,-0.79,3.73,-104.76,87.31,2.93,5.27,5.28,19.11,0.0,30.18,16.73,1.02,9.66,8.72,0.0,4.17,0.83,0.0,0.0,0.84,0.0,100.0,59.0,100.0,100.0,45.0,0.0,10.42,1.36,0.75,0.79,0.04,2.43,1.3529996523370835,0,1,Slow
P074,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 3,96.804,2.08,0.64,0.34,0.23,0.54,0.0,1.66,0.44,0.27,0.26,0.33,-0.0,144.8,26.94,10.87,6.41,34.01,0.0,100.0,11.0,0.0,0.0,23.0,65.5,201.5,132.5,191.6,193.7,35.4,0.0,1.0,0.22,0.0,0.0,0.42,-9.59,3.26,-1.27,-0.79,-0.48,1.96,-39.32,48.56,3.71,5.28,2.8,16.72,0.0,21.7,10.77,9.66,1.74,6.34,0.0,4.18,0.41,0.0,0.0,0.67,0.0,100.0,60.0,100.0,100.0,44.0,0.0,9.59,1.32,0.79,0.48,-0.31,1.92,-0.3384323360125965,0,1,Fast
P074,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 4,94.072,2.26,0.68,0.23,0.24,0.57,0.0,1.89,0.46,0.26,0.25,0.35,-0.0,139.06,25.75,6.41,5.97,29.41,0.0,100.0,12.0,0.0,0.0,25.0,65.2,220.1,136.1,193.7,193.5,36.0,0.0,1.0,0.24,0.0,0.0,0.43,-8.18,2.91,-1.16,-0.48,-0.42,1.49,-43.32,51.58,3.8,2.8,2.48,17.1,0.0,22.68,11.04,1.74,17.24,6.74,0.0,4.22,0.43,0.0,0.0,0.71,0.0,100.0,64.0,100.0,100.0,43.0,0.0,8.18,1.2,0.48,0.42,-0.06,1.44,-0.520662487924077,0,0,Fast
P074,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 5,126.534,7.21,0.59,0.24,0.36,0.6,0.0,20.24,0.42,0.25,0.24,0.59,-0.0,219.68,51.67,5.97,8.87,55.35,0.0,100.0,12.0,0.0,0.0,27.0,0.0,222.7,104.5,193.5,193.9,60.3,0.0,1.0,0.26,0.0,0.0,0.44,-9.11,17.89,-0.33,-0.42,-0.62,3.43,-68.23,384.19,5.64,2.48,4.65,25.73,0.0,32.63,18.56,17.24,23.5,8.47,0.0,4.68,1.19,0.0,0.0,1.5,0.0,100.0,59.0,100.0,100.0,45.0,0.0,9.11,1.03,0.42,0.62,0.2,1.62,1.6446212570797605,0,0,Slow
P074,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 6,94.312,2.17,0.66,0.36,0.45,0.54,0.0,1.87,0.47,0.24,0.23,0.37,-0.0,158.4,27.62,8.87,13.12,34.56,0.0,100.0,13.0,0.0,0.0,28.0,59.7,215.5,135.8,193.9,194.3,37.7,0.0,1.0,0.21,0.0,0.0,0.41,-9.72,1.99,-1.34,-0.62,-0.92,1.95,-41.67,56.05,3.8,4.65,6.67,16.82,0.0,23.5,10.39,23.5,0.0,5.88,0.0,4.17,0.39,0.0,0.0,0.69,0.0,100.0,64.0,100.0,100.0,43.0,0.0,9.72,1.38,0.62,0.92,0.3,1.91,-0.5046539826317071,0,0,Fast
P073,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 1,99.459,2.21,0.62,0.68,0.43,0.5,0.0,1.78,0.5,0.23,0.24,0.38,-0.0,194.19,31.38,18.52,15.48,40.19,0.0,100.0,14.0,0.0,0.0,28.0,47.9,211.0,128.7,191.1,192.8,39.6,0.0,1.0,0.24,0.0,0.0,0.42,-12.38,19.38,-1.33,-1.31,-1.1,2.54,-84.1,55.34,3.6,9.17,5.31,18.32,0.0,23.38,11.57,18.91,7.95,7.09,0.0,4.43,0.49,0.02,0.0,0.81,0.0,100.0,63.0,97.0,100.0,43.0,0.0,12.38,1.47,1.31,1.1,-0.21,2.11,-0.1613382462157512,0,0,Fast
P073,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 2,100.064,2.12,0.62,0.43,0.54,0.52,0.0,1.84,0.48,0.24,0.27,0.37,-0.0,196.44,28.98,15.48,14.9,36.5,0.0,100.0,13.0,0.0,0.0,28.0,54.7,207.1,128.7,192.8,186.4,34.9,0.0,1.0,0.23,0.0,0.0,0.42,-12.52,13.6,-1.31,-1.1,-1.0,2.05,-68.98,61.99,3.6,5.31,9.38,17.52,0.0,23.18,11.33,7.95,11.59,6.92,0.0,4.0,0.48,0.0,0.73,0.71,0.0,100.0,59.0,100.0,100.0,43.0,0.0,12.52,1.38,1.1,1.0,-0.1,1.92,-0.120983472457902,0,1,Fast
P073,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 3,100.164,1.98,0.59,0.54,0.47,0.51,0.0,1.81,0.46,0.27,0.22,0.37,-0.0,219.7,27.92,14.9,15.02,36.45,0.0,100.0,12.0,0.0,0.0,26.0,52.8,205.9,127.7,186.4,191.2,35.8,0.0,1.0,0.22,0.0,0.0,0.42,-11.09,2.32,-1.27,-1.0,-0.91,1.77,-54.83,52.94,3.6,9.38,7.4,17.08,0.0,22.48,11.95,11.59,14.84,6.69,0.0,4.2,0.5,0.73,0.0,0.73,0.0,100.0,58.0,100.0,92.0,43.0,0.0,11.09,1.3,1.0,0.91,-0.09,1.75,-0.1143132619194139,0,1,Fast
P073,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 4,100.384,2.06,0.59,0.47,0.42,0.5,0.0,1.7,0.47,0.22,0.26,0.37,-0.0,174.48,27.84,15.02,5.83,34.49,0.0,89.0,11.0,0.0,0.0,24.0,67.3,203.0,127.3,191.2,193.4,34.4,0.0,1.0,0.23,0.0,0.0,0.42,-9.79,9.76,-1.29,-0.91,-0.28,1.9,-52.37,61.85,3.59,7.4,3.19,16.77,0.0,22.62,11.6,14.84,14.02,6.77,0.0,4.05,0.45,0.0,0.0,0.74,0.0,100.0,57.0,92.0,100.0,42.0,0.0,9.79,1.34,0.91,0.28,-0.63,1.82,-0.0996387987347413,0,0,Fast
P073,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 5,96.439,3.29,0.63,0.42,0.53,0.54,0.0,1.59,0.45,0.26,0.25,0.36,-0.0,152.64,29.09,5.83,16.33,35.8,0.0,100.0,11.0,0.0,0.0,24.0,63.9,203.8,132.6,193.4,194.0,35.8,0.0,1.0,0.23,0.0,0.0,0.42,-10.26,10.14,-1.39,-0.28,-1.1,2.04,-52.22,71.12,3.72,3.19,7.35,17.35,0.0,22.43,11.97,14.02,6.28,6.66,0.0,4.1,0.42,0.0,0.0,0.73,0.0,100.0,58.0,100.0,100.0,43.0,0.0,10.26,1.44,0.28,1.1,0.82,1.97,-0.3627786044780767,0,0,Fast
P073,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 6,95.952,2.26,0.65,0.53,0.34,0.54,0.0,1.8,0.5,0.25,0.25,0.37,-0.0,146.14,28.34,16.33,14.97,32.66,0.0,100.0,13.0,0.0,0.0,28.0,64.2,207.2,133.1,194.0,193.8,35.0,0.0,1.0,0.23,0.0,0.0,0.42,-8.66,9.84,-1.28,-1.1,-0.97,1.79,-70.37,61.91,3.73,7.35,3.57,17.4,0.0,22.45,11.33,6.28,3.59,6.86,0.0,3.62,0.43,0.0,0.0,0.7,0.0,100.0,62.0,100.0,100.0,43.0,0.0,8.66,1.35,1.1,0.97,-0.13,1.65,-0.3952625298005108,0,0,Fast
P072,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 1,111.317,30.87,0.6,0.3,0.21,0.82,0.0,58.61,0.32,0.31,0.25,1.26,-0.0,240.0,35.11,11.44,7.44,45.11,0.0,93.0,5.0,0.0,0.0,15.0,34.7,186.4,117.5,181.9,181.0,35.3,0.0,1.0,0.25,0.0,0.0,0.44,-20.0,17.01,-1.41,-0.82,-0.52,3.61,-60.7,335.97,3.24,5.85,3.25,21.79,0.0,28.27,15.8,0.0,1.7,9.23,0.0,6.15,0.91,0.08,0.0,1.32,0.0,100.0,46.0,100.0,90.0,39.0,0.0,20.0,1.72,0.82,0.52,-0.3,2.98,0.6296153194381049,0,0,Slow
P072,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 2,114.994,3.74,0.55,0.21,0.09,0.5,0.0,2.59,0.3,0.25,0.31,0.23,-0.0,240.0,42.13,7.44,3.73,61.68,0.0,68.0,5.0,0.0,0.0,11.0,0.0,195.5,113.7,181.0,178.8,43.1,0.0,1.0,0.16,0.0,0.0,0.37,-19.71,17.56,-1.33,-0.52,-0.29,3.23,-53.45,220.34,3.15,3.25,1.55,21.68,0.0,18.88,9.65,1.7,7.93,5.45,0.0,4.13,0.45,0.0,0.0,0.78,0.0,100.0,41.0,90.0,100.0,34.0,0.0,19.71,1.42,0.52,0.29,-0.22,3.05,0.8748789609382935,0,1,Slow
P072,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 3,107.434,2.36,0.53,0.09,0.28,0.5,0.0,1.46,0.28,0.31,0.25,0.22,-0.0,205.71,28.16,3.73,8.66,39.97,0.0,100.0,5.0,0.0,0.0,13.0,53.9,196.5,119.1,178.8,190.5,33.6,0.0,1.0,0.18,0.0,0.0,0.38,-13.84,9.26,-1.29,-0.29,-0.65,2.43,-42.54,53.52,3.34,1.55,4.87,16.3,0.0,19.42,10.11,7.93,7.38,5.51,0.0,4.25,0.35,0.0,0.0,0.71,0.0,100.0,39.0,100.0,100.0,37.0,0.0,13.84,1.36,0.29,0.65,0.35,2.31,0.3706110442286326,0,1,Slow
P072,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 4,124.047,12.65,0.53,0.28,0.33,0.58,0.0,12.56,0.28,0.25,0.26,0.36,-0.0,240.0,51.04,8.66,9.87,75.4,0.0,100.0,4.0,0.0,0.0,12.0,0.0,214.6,105.3,190.5,190.5,47.0,0.0,1.0,0.17,0.0,0.0,0.38,-12.13,28.77,-0.49,-0.65,-0.69,3.29,-297.4,55.83,0.02,4.87,3.91,26.24,0.0,21.3,10.77,7.38,11.93,6.11,0.0,3.75,0.5,0.0,0.07,0.86,0.0,100.0,40.0,100.0,100.0,35.0,0.0,12.13,0.93,0.65,0.69,0.04,1.52,1.4787331209875736,0,0,Slow
P072,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 5,106.629,3.23,0.53,0.33,0.32,0.47,0.0,2.33,0.32,0.26,0.04,0.27,-0.0,147.85,24.86,9.87,11.35,30.42,0.0,100.0,7.0,0.0,0.0,17.0,54.5,205.6,120.1,190.5,187.4,35.5,0.0,1.0,0.16,0.0,0.0,0.37,-7.17,1.9,-1.05,-0.69,-0.73,1.32,-36.59,62.02,3.34,3.91,5.13,15.91,0.0,16.95,8.63,11.93,13.9,4.8,0.0,3.17,0.33,0.07,0.0,0.59,0.0,100.0,40.0,100.0,44.0,38.0,0.0,7.17,1.07,0.69,0.73,0.04,1.29,0.3169158493938081,0,0,Slow
P072,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 6,108.482,10.45,0.61,0.32,0.31,0.56,0.0,22.69,0.34,0.04,0.26,0.55,-0.0,240.0,37.84,11.35,8.65,54.39,0.0,92.0,6.0,0.0,0.0,17.0,0.0,187.4,120.8,187.4,185.2,42.2,0.0,1.0,0.21,0.0,0.0,0.41,-19.35,10.34,-1.42,-0.73,-0.61,3.25,-50.87,130.33,3.32,5.13,4.39,22.53,0.0,22.78,11.21,13.9,20.51,6.56,0.0,4.4,0.53,0.0,0.0,0.84,0.0,100.0,44.0,44.0,100.0,40.0,0.0,19.35,1.56,0.73,0.61,-0.12,3.04,0.4405148506719825,0,0,Slow
P071,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 2,144.569,9.25,0.41,0.35,0.39,0.47,0.0,14.19,0.42,0.26,0.4,0.46,-0.0,240.0,45.35,9.37,12.38,62.49,0.0,100.0,12.0,0.0,9.0,26.0,0.0,195.1,91.9,170.0,179.9,52.4,0.0,1.0,0.14,0.0,0.0,0.35,-18.59,28.83,-0.81,-0.58,-0.75,2.69,-242.31,82.71,2.46,4.75,5.2,17.39,0.0,20.37,11.78,10.49,4.48,5.57,0.0,4.53,0.47,0.0,0.0,0.78,0.0,100.0,53.0,87.0,3.0,38.0,0.0,18.59,1.01,0.58,0.75,0.17,2.15,2.847593727695993,1,1,
P071,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 3,153.027,3.45,0.39,0.39,0.39,0.43,0.0,27.24,0.44,0.4,0.26,0.6,-0.0,240.0,60.31,12.38,11.7,81.34,0.0,100.0,15.0,9.0,0.0,29.0,0.0,189.2,87.5,179.9,181.6,54.5,0.0,1.0,0.17,0.0,0.0,0.38,-20.59,27.49,-0.51,-0.75,-0.79,4.52,-153.44,203.33,4.69,5.2,5.81,23.59,0.0,25.92,14.92,4.48,15.55,7.31,0.0,4.27,1.13,0.0,0.67,1.39,0.0,100.0,57.0,3.0,100.0,41.0,0.0,20.59,1.09,0.75,0.79,0.04,2.9,3.4117601350412725,1,1,
P071,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 4,124.379,29.85,0.52,0.39,0.46,0.84,-0.0,56.79,0.47,0.26,0.21,1.19,-0.0,240.0,58.68,11.7,16.77,81.24,0.0,100.0,15.0,0.0,0.0,30.0,0.0,207.1,107.1,181.6,184.7,52.9,0.0,1.0,0.2,0.0,0.0,0.4,-20.21,16.63,-1.42,-0.79,-1.15,4.25,-239.44,301.0,2.87,5.81,7.47,24.14,0.0,25.4,13.14,15.55,0.0,7.7,0.0,3.0,0.61,0.67,0.0,0.74,0.0,100.0,59.0,100.0,82.0,40.0,0.0,20.21,1.68,0.79,1.15,0.36,3.87,1.500878219975353,0,0,Slow
P071,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 5,113.622,4.74,0.6,0.46,0.4,0.56,0.0,16.64,0.42,0.21,0.26,0.49,-0.0,240.0,57.24,16.77,10.54,79.4,0.0,100.0,10.0,0.0,0.0,25.0,0.0,203.7,116.7,184.7,188.3,48.1,0.0,1.0,0.25,0.0,0.0,0.43,-21.3,4.45,-2.43,-1.15,-0.7,4.75,-171.48,48.25,0.02,7.47,4.92,20.78,0.0,28.32,14.01,0.0,15.29,8.07,0.0,4.27,0.57,0.0,0.67,0.79,0.0,100.0,58.0,82.0,100.0,42.0,0.0,21.3,2.49,1.15,0.7,-0.45,4.71,0.7833636723502441,0,0,Slow
P070,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 1,87.449,3.11,0.82,0.33,0.46,0.6,0.0,1.83,0.45,0.26,0.25,0.35,-0.0,113.62,29.17,9.65,12.97,28.34,0.0,100.0,12.0,0.0,0.0,28.0,72.3,226.2,146.7,193.3,193.7,38.0,0.0,1.0,0.32,0.0,0.0,0.47,-7.08,9.19,-1.37,-0.63,-0.82,1.71,-64.46,52.28,4.1,3.11,5.4,18.07,0.0,27.93,13.73,25.97,1.12,8.4,0.0,4.17,0.56,0.0,0.0,0.8,0.0,100.0,68.0,100.0,100.0,43.0,0.0,7.08,1.46,0.63,0.82,0.19,1.49,-0.9624305318881096,0,0,Fast
P070,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 2,104.862,4.34,0.75,0.46,0.23,0.59,0.0,1.83,0.44,0.25,0.27,0.3,-0.0,240.0,56.88,12.97,5.06,73.9,0.0,100.0,13.0,0.0,0.0,29.0,0.0,226.9,123.1,193.7,191.4,50.5,0.0,1.0,0.31,0.0,0.0,0.46,-8.41,28.37,0.03,-0.82,-0.34,5.55,-89.0,99.03,3.4,5.4,2.7,24.57,0.0,32.43,16.88,1.12,10.38,9.78,0.0,3.88,0.84,0.0,0.3,0.8,0.0,100.0,67.0,100.0,100.0,43.0,0.0,8.41,1.2,0.82,0.34,-0.48,1.51,0.1990532291787319,0,1,Slow
P070,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 3,88.572,2.75,0.81,0.23,0.17,0.6,0.0,1.86,0.42,0.27,0.25,0.34,-0.0,138.27,29.72,5.06,4.46,28.41,0.0,100.0,12.0,0.0,0.0,26.0,67.1,221.1,145.0,191.4,193.1,37.0,0.0,1.0,0.33,0.0,0.0,0.47,-7.89,11.41,-1.28,-0.34,-0.33,1.81,-45.68,60.78,4.06,2.7,1.85,18.15,0.0,29.32,14.77,10.38,0.0,8.78,0.0,4.13,0.65,0.3,0.22,0.8,0.0,100.0,67.0,100.0,100.0,42.0,0.0,7.89,1.44,0.34,0.33,-0.01,1.46,-0.8875240675408937,0,1,Fast
P070,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 4,89.747,2.37,0.77,0.17,0.3,0.59,0.0,1.86,0.44,0.25,0.24,0.33,-0.0,141.11,29.87,4.46,9.69,32.42,0.0,100.0,12.0,0.0,0.0,24.0,68.4,221.9,143.2,193.1,194.4,37.0,0.0,1.0,0.31,0.0,0.0,0.46,-8.67,12.59,-1.39,-0.33,-0.67,1.91,-51.48,49.09,4.0,1.85,4.4,18.09,0.0,27.88,13.41,0.0,5.02,8.49,0.0,4.08,0.56,0.22,0.18,0.8,0.0,100.0,67.0,100.0,100.0,44.0,0.0,8.67,1.49,0.33,0.67,0.33,1.69,-0.8091490937136648,0,0,Fast
P070,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 5,87.597,2.76,0.82,0.3,0.22,0.6,0.0,1.83,0.44,0.24,0.24,0.35,-0.0,157.52,30.78,9.69,6.07,31.75,0.0,100.0,12.0,0.0,0.0,27.0,73.1,228.1,146.7,194.4,191.0,38.5,0.0,1.0,0.33,0.0,0.0,0.47,-9.61,7.73,-1.54,-0.67,-0.47,1.84,-41.89,48.6,4.09,4.4,3.24,18.21,0.0,28.95,13.62,5.02,10.42,8.74,0.0,3.98,0.6,0.18,0.47,0.78,0.0,100.0,69.0,100.0,100.0,42.0,0.0,9.61,1.61,0.67,0.47,-0.19,1.74,-0.952558620291148,0,0,Fast
P070,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 6,87.472,2.74,0.83,0.22,0.12,0.6,0.0,1.89,0.44,0.24,0.23,0.36,-0.0,124.26,30.48,6.07,3.64,29.39,0.0,100.0,13.0,0.0,0.0,28.0,74.7,225.4,146.7,191.0,192.6,37.5,0.0,1.0,0.34,0.0,0.0,0.47,-6.1,11.47,-1.43,-0.47,-0.27,1.88,-49.36,46.8,4.09,3.24,0.92,18.11,0.0,29.97,15.02,10.42,1.2,8.97,0.0,4.15,0.63,0.47,0.12,0.85,0.0,100.0,70.0,100.0,100.0,41.0,0.0,6.1,1.56,0.47,0.27,-0.2,1.55,-0.9608963834642577,0,0,Fast
P069,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/27/2023, ",Lap 1,101.084,2.27,0.59,0.25,0.2,0.47,0.0,1.68,0.44,0.28,0.12,0.33,-0.0,240.0,35.29,6.97,6.38,53.72,0.0,100.0,12.0,0.0,0.0,26.0,42.4,198.2,127.6,189.5,188.1,39.5,0.0,1.0,0.2,0.0,0.0,0.4,-17.66,1.73,-1.72,-0.49,-0.44,3.31,-40.48,64.69,3.54,3.52,3.0,16.7,0.0,20.17,10.89,7.87,6.45,5.91,0.0,4.27,0.44,0.0,0.0,0.7,0.0,100.0,56.0,100.0,100.0,46.0,0.0,17.66,1.74,0.49,0.44,-0.05,3.31,-0.0529473249653281,0,0,Fast
